#Log file generated from the gvl1to2.py converter
#Original log file: geneve-cologny.gvsl
0,0$GVGNSVER,2,0,0
000048401,0$GVGNSC,000048401,11.111111,0,112.000000,0X05
#49404$GVGPSP,3,46.201292,6.143752,0
000049404,0$GVGNSP,000049404,46.201292,6.143752,0,0X03
#49404$GVGPSC,3,11.111111,102.000000,0
000049404,0$GVGNSC,000049404,11.111111,0,102.000000,0X05
#50427$GVGPSP,3,46.201292,6.143877,0
000050427,0$GVGNSP,000050427,46.201292,6.143877,0,0X03
#50427$GVGPSC,3,11.111111,55.000000,0
000050427,0$GVGNSC,000050427,11.111111,0,55.000000,0X05
#51450$GVGPSP,3,46.201292,6.144003,0
000051450,0$GVGNSP,000051450,46.201292,6.144003,0,0X03
#51450$GVGPSC,3,11.111111,118.000000,0
000051450,0$GVGNSC,000051450,11.111111,0,118.000000,0X05
#52475$GVGPSP,3,46.201242,6.144120,0
000052475,0$GVGNSP,000052475,46.201242,6.144120,0,0X03
#52475$GVGPSC,3,11.111111,119.000000,0
000052475,0$GVGNSC,000052475,11.111111,0,119.000000,0X05
#53491$GVGPSP,3,46.201192,6.144246,0
000053491,0$GVGNSP,000053491,46.201192,6.144246,0,0X03
#53491$GVGPSC,3,11.111111,119.000000,0
000053491,0$GVGNSC,000053491,11.111111,0,119.000000,0X05
#54501$GVGPSP,3,46.201149,6.144363,0
000054501,0$GVGNSP,000054501,46.201149,6.144363,0,0X03
#54501$GVGPSC,3,11.111111,119.000000,0
000054501,0$GVGNSC,000054501,11.111111,0,119.000000,0X05
#55505$GVGPSP,3,46.201105,6.144480,0
000055505,0$GVGNSP,000055505,46.201105,6.144480,0,0X03
#55505$GVGPSC,3,11.111111,123.000000,28
000055505,0$GVGNSC,000055505,11.111111,0,123.000000,0X05
#56507$GVGPSP,3,46.201055,6.144588,0
000056507,0$GVGNSP,000056507,46.201055,6.144588,0,0X03
#56507$GVGPSC,3,11.111111,124.000000,35
000056507,0$GVGNSC,000056507,11.111111,0,124.000000,0X05
#57509$GVGPSP,3,46.200999,6.144696,0
000057509,0$GVGNSP,000057509,46.200999,6.144696,0,0X03
#57509$GVGPSC,3,11.111111,124.000000,35
000057509,0$GVGNSC,000057509,11.111111,0,124.000000,0X05
#58515$GVGPSP,3,46.200949,6.144813,12
000058515,0$GVGNSP,000058515,46.200949,6.144813,0,0X03
